ISOALPHA,COUNTRYNM,NAME1,pop_size,overall_cvg,mean_age,perc_born_before_1980,perc_born_before_cessation,perc_susceptible,perc_foreign_born
TZA,united republic of tanzania,kigoma,2617546,97,20.093225486772724,12.754014638138164,13.505084533375916,89.42835487811867,NA
TZA,united republic of tanzania,kilimanjaro,1904915,97,25.413960727906495,21.05340133286787,22.063168172858106,82.7291725859684,NA
TZA,united republic of tanzania,kusini pemba,217003,97,20.81262010202624,14.578600295848446,15.356008903102722,87.97946979074021,NA
TZA,united republic of tanzania,kusini unguja,138621,97,23.31015502701611,15.736432430872668,16.752872941329237,86.88601859025688,NA
TZA,united republic of tanzania,lindi,943453,97,25.11612237175567,20.185022465348037,21.184181935931097,83.4172342223725,NA
TZA,united republic of tanzania,manyara,1870616,97,20.732168975353574,13.219613218319529,14.077544509402252,88.98023893348501,NA
TZA,united republic of tanzania,mara,2165313,97,19.994370790735566,12.610213858227423,13.361781876338434,89.54053076502105,NA
TZA,united republic of tanzania,mbeya,3448522,97,21.922387040013085,14.175585946675126,14.991228126136354,88.26501653514171,NA
TZA,united republic of tanzania,morogoro,2734710,97,23.017162697324398,15.835017241316262,16.759883132032282,86.88053108307645,NA
TZA,united republic of tanzania,mtwara,1418278,97,25.583461775477023,21.017445098915726,22.081651129045223,82.71470431269469,NA
TZA,united republic of tanzania,mwanza,3604173,97,20.383713129197737,12.201678443293371,12.988122379253161,89.83302768274442,NA
TZA,united republic of tanzania,njombe,758938,97,23.05362361615837,16.08068116236109,16.944282668676493,86.73618496978672,NA
TZA,united republic of tanzania,pwani,1330781,97,23.85736796663012,17.38849592833081,18.333234393938596,85.6489274487688,NA
TZA,united republic of tanzania,rukwa,1330184,97,19.117034184744366,10.561666656642991,11.228025596458835,91.21081384334799,NA
TZA,united republic of tanzania,ruvuma,1673870,97,22.636011159767484,15.769659531504834,16.64940527042124,86.96701204836697,NA
TZA,united republic of tanzania,shinyanga,1850369,97,20.12787071119328,11.995747875153551,12.762989436161112,90.00925949926744,NA
TZA,united republic of tanzania,simiyu,2107226,97,19.20450250708752,11.605475634791903,12.335525472825411,90.343874015127,NA
TZA,united republic of tanzania,singida,1680435,97,21.433233061677484,15.204515497475358,16.034836218003075,87.44809055690938,NA
TZA,united republic of tanzania,tabora,2971150,97,19.991328273564108,11.964000471198021,12.684435319657371,90.0707508761254,NA
TZA,united republic of tanzania,tanga,2506292,97,22.872434257460824,16.766242720321493,17.691593796732384,86.15119729185585,NA
TZA,united republic of tanzania,zanzibar west,849825,97,22.171582384608595,13.339993528079312,14.300991380578354,88.80532695719707,NA
UGA,uganda,abim,159123,93,20.281370386430623,11.995374647285434,12.730152146452745,90.59188716276088,NA
UGA,uganda,adjumani,248341,93,20.292106418191118,12.006636036739806,12.741593212558538,90.58323115393753,NA
UGA,uganda,agago,255848,93,20.284600622244458,11.999077577311528,12.73396704293174,90.58899113536162,NA
UGA,uganda,alebtong,269079,93,20.283418624270197,11.998112078608884,12.732914868867507,90.58975960219861,NA
UGA,uganda,amolatar,183683,93,20.270542184088892,11.985213656135842,12.719848870064187,90.59965358253078,NA
UGA,uganda,amudat,145714,93,20.226711228845545,11.94161165021892,12.675789560371689,90.63295936560661,NA
UGA,uganda,amuria,335577,93,20.281756497018566,11.996531347499976,12.731325448406775,90.590978365621,NA
UGA,uganda,amuru,225873,93,20.282311298827217,11.99683007707871,12.731667795619664,90.59070219548153,NA
UGA,uganda,apac,453000,93,20.278703090507726,11.993863134657836,12.728653421633554,90.5930040860927,NA
UGA,uganda,arua,938790,93,20.296782560530044,12.011738514470755,12.746727170080636,90.57934973636277,NA
UGA,uganda,budaka,259856,93,20.28940644049012,12.00403300289391,12.73890154547134,90.58525879717997,NA
UGA,uganda,bududa,279601,93,20.260828823931245,11.975851302391622,12.710398031480574,90.60678738273468,NA
UGA,uganda,bugiri,472271,93,20.28631548411823,12.001202699297648,12.736077379301292,90.5873877138338,NA
UGA,uganda,buhweju,151327,93,20.28101726724246,11.995215658805105,12.730048173822253,90.59193089138091,NA
UGA,uganda,buikwe,499434,93,20.277573212876977,11.99249550491156,12.727287289211386,90.59403086894365,NA
UGA,uganda,bukedea,246263,93,20.289249704584122,12.00367087219761,12.738576237599638,90.58549591696682,NA
UGA,uganda,bukomansimbi,159072,93,20.272455240394287,11.987150472741902,12.72178636089318,90.59815981442365,NA
UGA,uganda,bukwo,121895,93,20.25820173099799,11.97243529266992,12.707001927888758,90.60935222937773,NA
UGA,uganda,bulambuli,240086,93,20.284314787201254,11.998783769149389,12.733603791974543,90.58925652058012,NA
UGA,uganda,buliisa,153415,93,20.2441938532738,11.958543819052895,12.692891829351757,90.62002093667503,NA
UGA,uganda,bundibugyo,269245,93,20.287524373711676,12.002154171850917,12.737023900165278,90.58668646400119,NA
UGA,uganda,bushenyi,254293,93,20.2828272897799,11.997656246927757,12.732477889678442,90.59012415206081,NA
UGA,uganda,busia,394668,93,20.29046819098584,12.005229712061784,12.740125877953115,90.5843334093466,NA
UGA,uganda,butaleja,309466,93,20.28437372764698,11.998862556791376,12.733741347999455,90.58915061751533,NA
UGA,uganda,butambala,109490,93,20.275280847565988,11.989040094985842,12.723719061101471,90.59675846196,NA
UGA,uganda,buvuma,132279,93,20.211019889778424,11.92555129688008,12.65960583312544,90.64514111083392,NA
UGA,uganda,buyende,421030,93,20.28428378025319,11.99914495404128,12.734009453008099,90.58895548773248,NA
UGA,uganda,dokolo,219550,93,20.281794579822364,11.996082896834434,12.730858574356638,90.59135038487815,NA
UGA,uganda,gomba,177258,93,20.247574157442823,11.961998894267113,12.696408624716515,90.61734228074332,NA
UGA,uganda,gulu,542309,93,20.2823178298719,11.997219297485382,12.732040220612234,90.59043943397583,NA
UGA,uganda,hoima,749159,93,20.262561085163497,11.977670961705059,12.712281371511255,90.60535743413615,NA
UGA,uganda,ibanda,281134,93,20.283316852461816,11.99805075159888,12.732860486458417,90.58982725319599,NA
UGA,uganda,iganga,609653,93,20.293781052500357,12.008667225454479,12.743609889560128,90.58170838985455,NA
UGA,uganda,isingiro,617144,93,20.286876320599408,12.001801848515093,12.736670858016929,90.58694619894223,NA
UGA,uganda,jinja,521949,93,20.281874282736435,11.996727649636266,12.731550400518058,90.59080725703086,NA
UGA,uganda,kaabong,155699,93,20.301475924700863,12.016005240881444,12.75101317285275,90.57614384806581,NA
UGA,uganda,kabale,579698,93,20.302405735400157,12.017291762262419,12.752329661306405,90.57511930867452,NA
UGA,uganda,kabarole,549654,93,20.26874906759525,11.983793440964678,12.718473803520034,90.6006832734775,NA
UGA,uganda,kaberamaido,275656,93,20.27921757552892,11.993861914850394,12.728618277853556,90.59302347128305,NA
UGA,uganda,kalangala,67459,93,20.152811337256704,11.867356468373384,12.600839028150432,90.68957500111179,NA
UGA,uganda,kaliro,295969,93,20.28157847612419,11.996053640752915,12.730860326588259,90.59132216211833,NA
UGA,uganda,kalungu,198761,93,20.28227368548156,11.996417808322558,12.731270219006745,90.59102255975769,NA
UGA,uganda,kampala,1725507,93,20.29598083345938,12.010985756650074,12.745969735272011,90.57992277226346,NA
UGA,uganda,kamuli,574899,93,20.2883341247767,12.003151857978532,12.73806355551149,90.58588996154107,NA
UGA,uganda,kamwenge,534105,93,20.278668988307544,11.993559318860523,12.7283586560695,90.59322252927795,NA
UGA,uganda,kanungu,282785,93,20.29418639602525,12.009052813975282,12.744028148593452,90.5814052159768,NA
UGA,uganda,kapchorwa,125808,93,20.276079422612234,11.990334477934631,12.72510492178558,90.59570586131247,NA
UGA,uganda,kasese,818058,93,20.287119006231833,12.002034085602734,12.736920854022573,90.58675297961759,NA
UGA,uganda,katakwi,197851,93,20.278254848345473,11.992661143992194,12.72745652031074,90.59390271972343,NA
UGA,uganda,kayunga,418296,93,20.279725361944653,11.99466406563773,12.729454740183984,90.59239097911527,NA
UGA,uganda,kibaale,1108879,93,20.271323561903507,11.98642953829949,12.72113548908402,90.59867513317504,NA
UGA,uganda,kiboga,174796,93,20.24380134556855,11.958626055516145,12.692967802466876,90.61996156662624,NA
UGA,uganda,kibuku,257120,93,20.29247822028625,12.007311761045427,12.74222153080274,90.58274438394524,NA
UGA,uganda,kiruhura,412944,93,20.257284280677283,11.972180247200589,12.706710837304817,90.60957091276298,NA
UGA,uganda,kiryandongo,322847,93,20.26443950230295,11.979234745870334,12.713886144210726,90.60415804390315,NA
UGA,uganda,kisoro,328269,93,20.336460341975634,12.050909467540341,12.786342907798176,90.5494375131371,NA
UGA,uganda,kitgum,227936,93,20.28662431559736,12.00117576863681,12.736031166643269,90.58744056226308,NA
UGA,uganda,koboko,266079,93,20.275500885075484,11.99042389666227,12.725168089176522,90.59563649893452,NA
UGA,uganda,kole,293653,93,20.282176582565135,11.996676349296619,12.731489206648664,90.59087461050969,NA
UGA,uganda,kotido,219826,93,20.29478769572298,12.009134497284215,12.74407940825926,90.58136073075978,NA
UGA,uganda,kumi,313803,93,20.28260086742319,11.997335908197181,12.732191852850356,90.59032337166948,NA
UGA,uganda,kween,114139,93,20.24817108963632,11.962081321896985,12.696449066489105,90.61732317612736,NA
UGA,uganda,kyankwanzi,288736,93,20.237353499390448,11.952233181868559,12.686537182755181,90.62479063919983,NA
UGA,uganda,kyegegwa,446790,93,20.266048926788873,11.980975402314286,12.715638219297656,90.60283278721548,NA
UGA,uganda,kyenjojo,509326,93,20.27003530155539,11.985054758641812,12.719751200606291,90.5997142301787,NA
UGA,uganda,lamwo,146256,93,20.287092495350617,12.001285417350397,12.736161251504214,90.58735054972104,NA
UGA,uganda,lira,491736,93,20.291257910748858,12.006035759025167,12.740982966469813,90.58369366489335,NA
UGA,uganda,luuka,276455,93,20.286135175706715,12.000578756036244,12.735454233057823,90.58785293447397,NA
UGA,uganda,luwero,535892,93,20.272525994043576,11.987564658550603,12.722264933979236,90.59782023243488,NA
UGA,uganda,lwengo,296640,93,20.290277777777778,12.004786947141316,12.739684466019419,90.58467082322007,NA
UGA,uganda,lyantonde,113901,93,20.26945329716157,11.98374026566931,12.718413358969633,90.60073600758554,NA
UGA,uganda,manafwa,414075,93,20.280934613294693,11.995701261848698,12.73049568314919,90.59160489766347,NA
UGA,uganda,maracha,212711,93,20.306422799008985,12.021099049884585,12.756180921532032,90.572231064684,NA
UGA,uganda,masaka,342130,93,20.281587408295092,11.99631718937246,12.731125595533863,90.59112725279864,NA
UGA,uganda,masindi,378524,93,20.253068497638196,11.968171106719785,12.702655577981844,90.61263097980576,NA
UGA,uganda,mayuge,584800,93,20.281467168262655,11.996306429548563,12.731121751025992,90.59113207763338,NA
UGA,uganda,mbale,604051,93,20.28781179072628,12.002794466030187,12.737666190437563,90.58619124875219,NA
UGA,uganda,mbarara,548063,93,20.283686364523785,11.99858410438216,12.73342663160987,90.58939430685888,NA
UGA,uganda,mitooma,200300,93,20.30897903145282,12.023364952571143,12.758462306540192,90.57048904143784,NA
UGA,uganda,mityana,372322,93,20.261797583811862,11.976729819887087,12.711309028206767,90.60609968253286,NA
UGA,uganda,moroto,122280,93,20.281407425580635,11.99558390578999,12.730454694144585,90.59167220314033,NA
UGA,uganda,moyo,117408,93,20.269074509403108,11.983169801035706,12.717872717361677,90.60115264717906,NA
UGA,uganda,mpigi,293686,93,20.26399113338736,11.978711957669077,12.71330604795598,90.60458014001348,NA
UGA,uganda,mubende,885229,93,20.25752545386561,11.97269858985641,12.70724298458365,90.60915876343861,NA
UGA,uganda,mukono,720180,93,20.28144075092338,11.996584187286512,12.731400483212528,90.59092548529534,NA
UGA,uganda,nakapiripirit,225184,93,20.282955272133012,11.99756643456018,12.732432144379707,90.59015221774193,NA
UGA,uganda,nakaseke,239633,93,20.222886664190657,11.938005199617749,12.672127795420495,90.63569772109851,NA
UGA,uganda,nakasongola,219898,93,20.245277355864992,11.960090587454184,12.694522005657168,90.6187690429199,NA
UGA,uganda,namayingo,274630,93,20.278716818992827,11.993227251210719,12.728034082219713,90.5934589593271,NA
UGA,uganda,namutumba,314190,93,20.282139788026353,11.996753556765015,12.731595531366372,90.59077657786689,NA
UGA,uganda,napak,164903,93,20.295901226781805,12.010090780640741,12.74506831288697,90.58060701139458,NA
UGA,uganda,nebbi,475332,93,20.292201030016916,12.006934100796919,12.741873048732256,90.58301192219334,NA
UGA,uganda,ngora,170006,93,20.291610296107198,12.005929202498734,12.740844440784443,90.58380536569297,NA
UGA,uganda,ntoroko,76904,93,20.254473109331116,11.967647976698222,12.70207011338812,90.61310536513055,NA
UGA,uganda,ntungamo,558169,93,20.292773335674323,12.007725258837375,12.742663960198437,90.58241587583689,NA
UGA,uganda,nwoya,233631,93,20.27445630074776,11.989076792035304,12.723825177309516,90.59663708155168,NA
UGA,uganda,otuke,138417,93,20.27869047877067,11.992746555697638,12.727482895887066,90.59392604954594,NA
UGA,uganda,oyam,468928,93,20.281610396478776,11.99642589054183,12.731250853009419,90.59103650667053,NA
UGA,uganda,pader,207699,93,20.290319163789906,12.004776142398374,12.739685795309558,90.58468528014097,NA
UGA,uganda,pallisa,479905,93,20.285662787426677,12.000750148466883,12.735603921609487,90.58774882737208,NA
UGA,uganda,rakai,591735,93,20.278451502784186,11.993375412980473,12.728163789534166,90.59336819184263,NA
UGA,uganda,rubirizi,147192,93,20.295386298168378,12.009891841947931,12.744850263601284,90.58080578428176,NA
UGA,uganda,rukungiri,346551,93,20.2972506211207,12.011911666681096,12.74692613785561,90.57921094730645,NA
UGA,uganda,sembabule,302921,93,20.267822303504875,11.98259612242136,12.71724310958963,90.60161663602061,NA
UGA,uganda,serere,364932,93,20.282675950588054,11.997358411978121,12.732180241798474,90.59034488343033,NA
UGA,uganda,sheema,229549,93,20.297004125480836,12.011553088882984,12.746559558089993,90.57948286858142,NA
UGA,uganda,sironko,284767,93,20.269258727310397,11.983972862024041,12.718678779493409,90.60053163814628,NA
UGA,uganda,soroti,372226,93,20.28185699010816,11.996582721249993,12.731405114097349,90.59091585219731,NA
UGA,uganda,tororo,621202,93,20.28815667045502,12.003084342935146,12.737982170050966,90.58595440130586,NA
UGA,uganda,wakiso,3010230,93,20.299018015234715,12.01403879437784,12.749052397989521,90.57759064390429,NA
UGA,uganda,yumbe,681149,93,20.30053189537091,12.015315298121262,12.750338031766912,90.57662293712536,NA
UGA,uganda,zombo,289566,93,20.29024989121651,12.004862449320708,12.73975535801855,90.58460982988335,NA
UKR,ukraine,cherkasy,1202088,80,41.60320251096426,48.29035811022155,48.29035811022155,68.82374480404097,NA
UKR,ukraine,chernihiv,988192,80,42.592163263819174,49.79773161490885,49.79773161490885,67.850584469414855,NA
UKR,ukraine,chernivtsi,901771,80,38.100409083902676,41.523646247217975,41.523646247217975,73.19233398279607,NA
UKR,ukraine,crimea,1940062,80,40.04616012271773,45.99634444672387,45.99634444672387,70.30476002519507,NA
UKR,ukraine,dnipropetrovsk,3185498,80,40.50683535196067,46.27759301685325,46.27759301685325,70.123185948319545,NA
UKR,ukraine,donetsk,4138636,80,41.92771253620758,48.69400449810034,48.69400449810034,68.56315069602641,NA
UKR,ukraine,ivano-frankivsk,1372292,80,38.21292115672175,42.03873519629933,42.03873519629933,72.85979255726915,NA
UKR,ukraine,kharkiv,2648700,80,40.86353928342206,46.519462377770225,46.519462377770225,69.96703508891153,NA
UKR,ukraine,kherson,1031652,80,39.64049941259262,45.19799312171158,45.19799312171158,70.82017564062299,NA
UKR,ukraine,khmelnytskyy,1258548,80,40.48681416998001,46.40062993227115,46.40062993227115,70.04375331572574,NA
UKR,ukraine,kiev,1679221,80,39.92887386472656,45.40388668317035,45.40388668317035,70.68725075734523,NA
UKR,ukraine,kiev city,2942973,80,38.747286842251015,41.9874188448212,41.9874188448212,72.89292239378342,NA
UKR,ukraine,kirovohrad,921249,80,40.99323255710454,47.53728904997455,47.53728904997455,69.30992618933642,NA
UKR,ukraine,luhansk,2113463,80,41.848567729834876,48.862279585684725,48.862279585684725,68.45451229948193,NA
UKR,ukraine,lviv,2484133,80,38.83785207957867,43.207662391667434,43.207662391667434,72.1051331599395,NA
UKR,ukraine,mykolayiv,1131914,80,39.883116120129266,45.43642008138428,45.43642008138428,70.66624719545831,NA
UKR,ukraine,odessa,2357999,80,39.07114422016294,43.56553162236286,43.56553162236286,71.87409278460252,NA
UKR,ukraine,poltava,1381800,80,41.417646547980894,47.824388478795775,47.824388478795775,69.12457479808944,NA
UKR,ukraine,rivne,1155136,80,36.417540445454044,39.17424441797329,39.17424441797329,74.70910780375644,NA
UKR,ukraine,sevastopol,385290,80,40.62998261050118,46.35941758156194,46.35941758156194,70.0703600093436,NA
UKR,ukraine,sumy,1068004,80,41.79676761510257,48.72992985044999,48.72992985044999,68.53995728854947,NA
UKR,ukraine,ternopil,1044400,80,39.39687140942168,44.03536959019533,44.03536959019533,71.5707653925699,NA
UKR,ukraine,vinnytsya,1553131,80,40.587236363191515,46.37724699333154,46.37724699333154,70.05884934110516,NA
UKR,ukraine,volyn,1032395,80,37.04583952847505,39.95898856542311,39.95898856542311,74.20247698216284,NA
UKR,ukraine,zakarpattia,1257028,80,36.137953967612496,38.631645436696715,38.631645436696715,75.05940970606859,NA
UKR,ukraine,zaporizhia,1719382,80,41.07176183070429,47.561565725359465,47.561565725359465,69.29425316770792,NA
